Area(SQM),Price,Negotiable,Balcony,Electricity,Water,Gas,Landline,Elevator,Security,Built_in_Kitchen,Maids_Room,Private_Garden,Parking,Central(A/C)& heating,Pool,Furnished,Bedroom,Bathroom,Location,Type,Level,Compound,Delivery_Date,Delivery_Term
175.0,480000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Agami,Apartment,3,Nakheel,Ready,Finished
120.0,200000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Agami,Apartment,6,Nakheel,soon,Finished
115.0,275000.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,2,Agami,Apartment,9,Nakheel,Ready,Finished
85.0,340000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Maamoura,Apartment,8,Nakheel,soon,Finished
85.0,300000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Bacchus,Apartment,4,Amorada,Ready,Finished
80.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Mandara,Apartment,10+,Nakheel,Ready,Finished
210.0,2730000.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Stanley,Apartment,1,Nakheel,Ready,Finished
204.0,4714000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Roushdy,Apartment,2,Nakheel,Ready,Finished
160.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Sidi Beshr,Apartment,9,Nakheel,Ready,Finished
195.0,3200000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3,3,Smoha,Apartment,5,Nakheel,2023,Finished
75.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Beshr,Apartment,3,Nakheel,Ready,Finished
200.0,2700000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Roushdy,Apartment,5,Nakheel,Ready,Finished
60.0,200000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Beshr,Apartment,5,Nakheel,Ready,Finished
170.0,1850000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Glim,Apartment,10+,Nakheel,Ready,Finished
160.0,270000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Agami,Apartment,2,Nakheel,Ready,Finished
135.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Glim,Apartment,3,Nakheel,Ready,Finished
160.0,2500000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3,3,Smoha,Apartment,5,Nakheel,soon,Finished
126.0,850000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,Seyouf,Apartment,4,Nakheel,Ready,Finished
125.0,1250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Camp Caesar,Apartment,6,Nakheel,Ready,Finished
110.0,360000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,2,Nakheel,Ready,Finished
130.0,385000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,3,Nakheel,Ready,Finished
110.0,200000.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,3,Nakheel,Ready,Finished
120.0,950000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,Sidi Beshr,Apartment,8,Nakheel,Ready,Finished
120.0,1550000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,Laurent,Apartment,1,Nakheel,Ready,Finished
140.0,500000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,Agami,Apartment,10+,Nakheel,Ready,Finished
165.0,1200000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Miami,Apartment,9,Nakheel,Ready,Finished
120.0,325000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,Nakheel,Apartment,3,Nakheel,Ready,Finished
450.0,1300000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6,4,Nakheel,Duplex,4,Nakheel,Ready,Finished
120.0,510000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2,1,Nakheel,Apartment,3,Nakheel,Ready,Finished
120.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Asafra,Apartment,10+,Nakheel,Ready,Finished
163.0,1750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Moharam Bik,Apartment,7,Nakheel,Ready,Finished
70.0,600000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Ras El Tin,Apartment,1,Nakheel,Ready,Finished
185.0,2300000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,3,Laurent,Apartment,10+,ABHA,Ready,Finished
90.0,200000.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,Agami,Apartment,1,Nakheel,Ready,Finished
94.0,400000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.1189024390243902,1,1,Agami,Apartment,4,Nakheel,Ready,Finished
85.0,200000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Agami,Apartment,1,Nakheel,Ready,Finished
75.0,450000.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Fleming,Apartment,10+,Nakheel,Ready,Finished
100.0,530000.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,Abu Talat,Apartment,3,Nakheel,Ready,Finished
110.0,770000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,2,1,Seyouf,Apartment,9,Nakheel,Ready,Finished
100.0,430000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,4,Nakheel,soon,Finished
175.0,4250000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,2,Seyouf,Apartment,6,Nakheel,Ready,Finished
100.0,680000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Seyouf,Apartment,2,Nakheel,Ready,Finished
100.0,500000.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Agami,Apartment,3,Nakheel,Ready,Finished
200.0,800000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Miami,Apartment,3,Nakheel,soon,Finished
235.0,2750000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Smoha,Apartment,9,Nakheel,2023,Not Finished
80.0,240000.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,7,Nakheel,Ready,Finished
80.0,450000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Miami,Apartment,7,Nakheel,Ready,Finished
381.0,9000000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,Mandara,Apartment,8,Nakheel,Ready,Finished
155.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,2,Sporting,Apartment,10,Nakheel,Ready,Finished
85.0,580000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Awayed,Apartment,7,Nakheel,soon,Finished
100.0,1100000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Zezenia,Apartment,4,Nakheel,Ready,Finished
120.0,570000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Abu Qir,Apartment,10+,Nakheel,Ready,Finished
90.0,970000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Ras El Tin,Apartment,9,ABHA,soon,Finished
150.0,1500000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,Smoha,Apartment,8,Nakheel,Ready,Semi Finished
245.0,1800000.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,Asafra,Apartment,10+,Nakheel,Ready,Finished
250.0,500000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,2,Nakheel,Duplex,5,Nakheel,Ready,Finished
120.0,350000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,5,Nakheel,Ready,Finished
100.0,295000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,1,Nakheel,Ready,Finished
100.0,350000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,1,Nakheel,Ready,Finished
110.0,350000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,2,1,Bacchus,Apartment,4,Nakheel,Ready,Finished
85.0,250000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,3,Nakheel,Ready,Finished
80.0,850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Mandara,Apartment,10+,Nakheel,Ready,Finished
85.0,300000.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,5,Nakheel,soon,Semi Finished
130.0,200000.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Agami,Apartment,8,Nakheel,Ready,Finished
110.0,340000.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Beshr,Apartment,6,Nakheel,Ready,Finished
95.0,490000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,2,1,Sidi Beshr,Apartment,4,Nakheel,soon,Finished
125.0,1100000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,1,Kafr Abdo,Apartment,10+,Nakheel,Ready,Finished
130.0,410000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,1,Nakheel,Ready,Finished
90.0,400000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Agami,Apartment,5,Nakheel,Ready,Finished
150.0,420000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2,Agami,Apartment,1,Nakheel,Ready,Finished
90.0,400000.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Agami,Apartment,4,Nakheel,Ready,Finished
190.0,1350000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Al Ibrahimiyyah,Apartment,1,Nakheel,Ready,Finished
70.0,270000.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Beshr,Apartment,10+,Nakheel,Ready,Finished
125.0,900000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Bolkly,Apartment,10+,Nakheel,soon,Finished
110.0,1100000.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Miami,Apartment,10+,Nakheel,Ready,Finished
120.0,520000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,1,Nakheel,Apartment,2,Nakheel,Ready,Finished
130.0,220000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Apartment,2,Nakheel,Ready,Finished
140.0,310000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3,1,Nakheel,Apartment,2,Nakheel,Ready,Finished
308.0,350000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,10+,Nakheel,Ready,Finished
130.0,450000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,6,Nakheel,Ready,Finished
385.0,3750000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,Roushdy,Duplex,9,Nakheel,Ready,Finished
90.0,750000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Gaber,Apartment,6,Nakheel,Ready,Finished
100.0,260000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,Agami,Apartment,6,Nakheel,Ready,Finished
160.0,2500000.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,Bahray - Anfoshy,Apartment,3,Nakheel,Ready,Finished
120.0,840000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Seyouf,Apartment,10,Nakheel,Ready,Finished
80.0,520000.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2,1,Mandara,Apartment,9,Nakheel,Ready,Finished
151.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,2,2,Sidi Beshr,Apartment,9,Nakheel,Ready,Finished
90.0,200000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Agami,Apartment,3,Nakheel,Ready,Finished
160.0,1900000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,2,Sidi Beshr,Apartment,7,Nakheel,Ready,Finished
125.0,1350000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Seyouf,Apartment,9,Gardenia,Ready,Finished
175.0,2100000.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,Montazah,Apartment,3,Nakheel,Ready,Finished
135.0,1250000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,2,Gianaclis,Apartment,2,Nakheel,Ready,Finished
115.0,750000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Mandara,Apartment,6,Nakheel,Ready,Finished
135.0,800000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Sidi Beshr,Apartment,2,Nakheel,Ready,Finished
120.0,285000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,1,Nakheel,Apartment,1,Nakheel,Ready,Finished
130.0,370000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Seyouf,Apartment,10+,Nakheel,Ready,Finished
110.0,400000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,2,Nakheel,Ready,Finished
120.0,620000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Sidi Beshr,Apartment,10+,Nakheel,Ready,Finished
90.0,330000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Maamoura,Apartment,7,Nakheel,Ready,Finished
70.0,490000.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Schutz,Apartment,3,Nakheel,Ready,Finished
360.0,750000.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Agami,Apartment,8,Nakheel,Ready,Finished
110.0,315000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Nakheel,Duplex,10+,Nakheel,Ready,Finished
100.0,200000.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,3,Nakheel,Ready,Finished
140.0,480000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,Nakheel,Apartment,3,Nakheel,Ready,Finished
125.0,1150000.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Sidi Beshr,Apartment,10+,Nakheel,Ready,Finished
100.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Miami,Apartment,5,Nakheel,Ready,Finished
120.0,390000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Nakheel,Apartment,2,Nakheel,Ready,Finished
140.0,3750000.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3,2,Montazah,Apartment,10+,Nakheel,Ready,Finished
200.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,4,3,Mandara,Apartment,10,Nakheel,Ready,Finished
115.0,950000.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Moharam Bik,Apartment,10+,Nakheel,Ready,Finished
90.0,230000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,4,Nakheel,Ready,Finished
90.0,350000.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,Victoria,Apartment,5,Nakheel,Ready,Finished
65.0,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1,Sidi Gaber,Apartment,1,Nakheel,Ready,Finished
75.0,375000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,2,Nakheel,Ready,Finished
85.0,325000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Sidi Beshr,Apartment,7,Nakheel,Ready,Finished
270.0,445000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3,1,Nakheel,Duplex,5,Nakheel,Ready,Finished
150.0,620000.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3,2,Nakheel,Apartment,6,Nakheel,Ready,Finished
140.0,330000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,Agami,Apartment,2,Nakheel,Ready,Finished
120.0,375000.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Gomrok,Apartment,10,Pukka,Ready,Finished
90.0,425000.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Bacchus,Apartment,10,Nakheel,Ready,Finished
280.0,320000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3,2,Agami,Apartment,7,Nakheel,Ready,Finished
102.0,520000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Attarin,Apartment,7,Nakheel,Ready,Finished
110.0,500000.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Abu Qir,Apartment,4,Nakheel,Ready,Finished
120.0,320000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,6,Nakheel,Ready,Finished
140.0,1550000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,2,Roushdy,Apartment,10+,Nakheel,Ready,Semi Finished
130.0,400000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,2,Nakheel,Ready,Finished
320.0,500000.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,Agami,Duplex,5,Nakheel,Ready,Finished
75.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Miami,Apartment,2,Nakheel,Ready,Finished
135.0,750000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Agami,Apartment,8,Nakheel,soon,Finished
80.0,600000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Agami,Apartment,5,Nakheel,Ready,Finished
65.0,250000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Awayed,Apartment,5,Nakheel,Ready,Finished
100.0,350000.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,1,Miami,Apartment,7,Nakheel,Ready,Finished
90.0,750000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Asafra,Apartment,3,Nakheel,soon,Finished
180.0,2650000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1189024390243902,3,3,Roushdy,Apartment,2,Nakheel,Ready,Finished
125.0,600000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,Miami,Apartment,6,Nakheel,Ready,Finished
110.0,950000.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,1,Mandara,Apartment,10+,Nakheel,Ready,Finished
70.0,80000000.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,Maamoura,Apartment,10+,Nakheel,Ready,Finished
